cdm_name,denominator_cohort_name,outcome_cohort_name,incidence_start_date,incidence_end_date,analysis_interval,analysis_censor_cohort_name,analysis_complete_database_intervals,analysis_outcome_washout,analysis_repeated_events,denominator_age_group,denominator_days_prior_observation,denominator_end_date,denominator_requirements_at_entry,denominator_sex,denominator_start_date,denominator_target_cohort_name,denominator_time_at_risk,denominator_count,outcome_count,person_days,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,result_type
mock,denominator_cohort_10,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,15717,0,715613,1959.242,0,0,188.281,tidy_incidence
mock,denominator_cohort_10,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,5206,0,212530,581.875,0,0,633.964,tidy_incidence
mock,denominator_cohort_10,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,528,0,14413,39.461,0,0,9348.165,tidy_incidence
mock,denominator_cohort_10,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,197,0,9663,26.456,0,0,13943.451,tidy_incidence
mock,denominator_cohort_10,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,182,0,7903,21.637,0,0,17048.941,tidy_incidence
mock,denominator_cohort_13,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,26106,0,1049456,2873.254,0,0,128.387,tidy_incidence
mock,denominator_cohort_13,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,87970,6,3986072,10913.27,54.979,20.176,119.666,tidy_incidence
mock,denominator_cohort_13,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,76914,3,3904923,10691.097,28.061,5.787,82.005,tidy_incidence
mock,denominator_cohort_13,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,15955,0,493266,1350.489,0,0,273.151,tidy_incidence
mock,denominator_cohort_13,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,1070,0,39317,107.644,0,0,3426.925,tidy_incidence
mock,denominator_cohort_13,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,1358,0,73213,200.446,0,0,1840.336,tidy_incidence
mock,denominator_cohort_13,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,1292,0,50987,139.595,0,0,2642.558,tidy_incidence
mock,denominator_cohort_16,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,17551,4,1172821,3211.009,124.571,33.942,318.952,tidy_incidence
mock,denominator_cohort_16,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,7231,0,218118,597.175,0,0,617.722,tidy_incidence
mock,denominator_cohort_16,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,4510,0,177903,487.072,0,0,757.358,tidy_incidence
mock,denominator_cohort_16,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,14577,1,857056,2346.491,42.617,1.079,237.446,tidy_incidence
mock,denominator_cohort_16,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,13302,1,471575,1291.102,77.453,1.961,431.542,tidy_incidence
mock,denominator_cohort_19,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,6684,2,387024,1059.614,188.748,22.858,681.823,tidy_incidence
mock,denominator_cohort_19,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,5732,1,306296,838.593,119.247,3.019,664.404,tidy_incidence
mock,denominator_cohort_19,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,4387,0,157757,431.915,0,0,854.075,tidy_incidence
mock,denominator_cohort_22,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_7,0 to Inf,4221,1,252258,690.645,144.792,3.666,806.73,tidy_incidence
mock,denominator_cohort_22,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,20 to 49,0,2024-03-31,FALSE,Both,2021-02-01,cohort_7,0 to Inf,4004,3,146202,400.279,749.477,154.56,2190.291,tidy_incidence
mock,denominator_cohort_2,cohort_1,2021-04-01,2021-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,270898,177,23752116,65029.749,272.183,233.561,315.368,tidy_incidence
mock,denominator_cohort_2,cohort_1,2021-07-01,2021-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,243188,162,11848292,32438.856,499.401,425.459,582.5,tidy_incidence
mock,denominator_cohort_2,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,43555,69,3037101,8315.129,829.813,645.644,1050.181,tidy_incidence
mock,denominator_cohort_2,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,30332,55,2676839,7328.786,750.465,565.353,976.834,tidy_incidence
mock,denominator_cohort_2,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,29265,49,2637801,7221.906,678.491,501.952,897.001,tidy_incidence
mock,denominator_cohort_2,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,28801,43,2633920,7211.28,596.288,431.537,803.196,tidy_incidence
mock,denominator_cohort_2,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,28470,47,2610867,7148.164,657.511,483.115,874.351,tidy_incidence
mock,denominator_cohort_2,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,28301,34,2540032,6954.229,488.911,338.585,683.204,tidy_incidence
mock,denominator_cohort_2,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,28152,47,2555824,6997.465,671.672,493.519,893.181,tidy_incidence
mock,denominator_cohort_2,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,28031,40,2575068,7050.152,567.364,405.333,772.588,tidy_incidence
mock,denominator_cohort_2,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,27944,41,2565565,7024.134,583.702,418.875,791.857,tidy_incidence
mock,denominator_cohort_2,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,27840,50,2529308,6924.868,722.035,535.909,951.914,tidy_incidence
mock,denominator_cohort_5,cohort_1,2021-04-01,2021-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,27784,0,453127,1240.594,0,0,297.348,tidy_incidence
mock,denominator_cohort_5,cohort_1,2021-07-01,2021-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,212051,9,4850994,13281.298,67.764,30.986,128.638,tidy_incidence
mock,denominator_cohort_5,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,40749,10,620363,1698.461,588.768,282.337,1082.766,tidy_incidence
mock,denominator_cohort_5,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,1591,0,36720,100.534,0,0,3669.285,tidy_incidence
mock,denominator_cohort_5,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,593,0,15109,41.366,0,0,8917.661,tidy_incidence
mock,denominator_cohort_5,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,320,0,7909,21.654,0,0,17035.557,tidy_incidence
mock,denominator_cohort_5,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,146,0,4239,11.606,0,0,31784.245,tidy_incidence
mock,denominator_cohort_5,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,80,0,2432,6.658,0,0,55405.219,tidy_incidence
mock,denominator_cohort_5,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,33,0,961,2.631,0,0,140208.265,tidy_incidence
mock,denominator_cohort_5,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,17,0,385,1.054,0,0,349988.563,tidy_incidence
mock,denominator_cohort_5,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,19,0,507,1.388,0,0,265769.413,tidy_incidence
mock,denominator_cohort_5,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,10,0,258,0.706,0,0,522504.172,tidy_incidence
mock,denominator_cohort_8,cohort_1,2021-04-01,2021-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,16757,1,649905,1779.343,56.201,1.423,313.129,tidy_incidence
mock,denominator_cohort_8,cohort_1,2021-07-01,2021-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,199478,27,7748366,21213.87,127.275,83.875,185.179,tidy_incidence
mock,denominator_cohort_8,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,224029,45,12841161,35157.183,127.997,93.362,171.27,tidy_incidence
mock,denominator_cohort_8,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,38211,12,795194,2177.123,551.186,284.806,962.811,tidy_incidence
mock,denominator_cohort_8,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,1625,3,75626,207.053,1448.904,298.799,4234.313,tidy_incidence
mock,denominator_cohort_8,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,750,0,28953,79.269,0,0,4653.622,tidy_incidence
mock,denominator_cohort_8,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,356,0,16868,46.182,0,0,7987.7,tidy_incidence
mock,denominator_cohort_8,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,172,0,7982,21.854,0,0,16879.653,tidy_incidence
mock,denominator_cohort_8,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,91,0,4157,11.381,0,0,32412.613,tidy_incidence
mock,denominator_cohort_8,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,35,0,1445,3.956,0,0,93247.711,tidy_incidence
mock,denominator_cohort_8,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,27,0,1148,3.143,0,0,117368.102,tidy_incidence
mock,denominator_cohort_8,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,24,0,1051,2.877,0,0,128219.654,tidy_incidence
mock,denominator_cohort_11,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,3131,0,31572,86.439,0,0,4267.61,tidy_incidence
mock,denominator_cohort_11,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,129434,5,3509520,9608.542,52.037,16.896,121.437,tidy_incidence
mock,denominator_cohort_11,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,198584,59,13214655,36179.754,163.075,124.14,210.354,tidy_incidence
mock,denominator_cohort_11,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,77630,12,2057498,5633.123,213.026,110.073,372.113,tidy_incidence
mock,denominator_cohort_11,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,11433,1,463960,1270.253,78.724,1.993,438.625,tidy_incidence
mock,denominator_cohort_11,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,4651,1,211861,580.044,172.401,4.365,960.555,tidy_incidence
mock,denominator_cohort_11,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,1294,0,48910,133.908,0,0,2754.786,tidy_incidence
mock,denominator_cohort_11,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,155,0,5220,14.292,0,0,25810.799,tidy_incidence
mock,denominator_cohort_11,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,50 to 64,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,116,0,6126,16.772,0,0,21994.273,tidy_incidence
